206.2397,159.4544,7
206.2397,149.4544,7
206.2397,139.4544,7
206.2397,129.4544,7
206.2297,119.0544,7
199.5797,104.4144,7
185.7397,99.93443,7
175.7397,99.93443,7
165.34,99.94443,7
150.7,106.5944,7
146.2197,120.4344,7
146.2197,130.4344,7
146.2197,140.4344,7
146.2197,150.4344,7
146.2197,160.4344,7
146.2197,170.4344,7
146.2297,180.8344,7
152.8797,195.4744,7
166.7197,199.955,7
176.7197,199.955,7
187.1197,199.9444,7
201.7597,193.2944,7
206.2397,179.4544,7
206.2397,169.4544,7
206.2397,159.4544,7
206.2397,149.4544,7
206.2397,139.4544,7
206.2397,129.4544,7
206.2297,119.0544,7
199.5797,104.4144,7
185.7397,99.93443,7
175.7397,99.93443,7
165.34,99.94443,7
150.7,106.5944,7
146.2197,120.4344,7
146.2197,130.4344,7
146.2197,140.4344,7
146.2197,150.4344,7
146.2197,160.4344,7
146.2197,170.4344,7
146.2297,180.8344,7
152.8797,195.4744,7
166.7197,199.955,7
176.7197,199.955,7
187.1197,199.9444,7
201.7597,193.2944,7
206.2397,179.4544,7
206.2397,169.4544,7
